Ship Date,Order ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
2014-12-07,87048608912,752273,42553.379999999976,30230.88999999999,191488099.46999997,135810097.7,55678001.769999966
2014-12-08,106344205577,922923,48386.55999999999,34092.16999999998,245129061.1,172375862.56000006,72753198.53999996
2014-12-09,100268671230,856463,40457.789999999986,28263.279999999988,205275294.09999993,143870603.7,61404690.39999997
2014-12-10,93973573641,821785,43913.22999999998,31378.659999999985,188358552.89999992,133392721.46000008,54965831.44000003
2014-12-11,110105303272,928439,48902.30999999998,34514.779999999984,238513566.48000008,166805955.4000001,71707611.08000003
2014-12-12,112617944123,990125,48283.71999999998,33631.15999999997,245276717.88,169559606.72000006,75717111.15999997
2014-12-13,99250245133,915825,43560.41000000001,30710.819999999992,209840678.7,146449388.04,63391290.65999995
2014-12-14,95862256330,853808,45768.08999999996,32057.779999999973,220575654.75000003,151252985.92999998,69322668.82000004
2014-12-15,105668252970,931242,48517.33999999996,33610.78,242046101.28000012,167196378.33000004,74849722.95000006
2014-12-16,106887436395,969824,54030.11999999994,38207.49999999999,270134945.53999984,189588584.48,80546361.06
2014-12-17,95352873787,885050,46370.030000000006,32630.029999999973,238013999.41000003,168232387.25999996,69781612.14999995
2014-12-18,99587765814,999972,50129.98999999993,35495.64,282295553.27000016,202325177.9799999,79970375.28999999
2014-12-19,99699853234,840581,49480.14999999998,34690.689999999995,235481238.35,165479685.91,70001552.44000001
2014-12-20,97358597540,866716,46035.099999999984,32275.869999999984,224610881.01999992,155653347.23,68957533.79
2014-12-21,103750677064,885617,54238.61999999992,38619.99000000001,260291819.66000006,187429020.34000015,72862799.32000001
2014-12-22,98156460150,860844,50665.73999999996,35679.850000000006,240547311.7600001,168287765.78999993,72259545.96999995
2014-12-23,96237717374,899932,47579.889999999956,34034.83,231325051.15000013,165590544.44000003,65734506.709999986
2014-12-24,94343990021,838504,51627.539999999935,37045.44999999999,258197663.95000002,184357013.42999998,73840650.52000004
2014-12-25,104694666462,895357,53988.81999999991,37994.96999999999,247448151.85999995,172302508.69000003,75145643.17000003
2014-12-26,93720490701,918915,48430.77,34235.41999999998,262256901.95000008,184842357.01000005,77414544.93999998
2014-12-27,101254886331,929126,59656.34999999989,42840.26999999997,297210808.5299999,212535093.4999999,84675715.03
2014-12-28,96707888333,883664,52785.909999999916,37080.15,255077752.90000004,180870453.05,74207299.85000002
2014-12-29,98681502399,893353,53191.97999999993,38199.58999999998,264563115.1,191171605.13999993,73391509.96000001
2014-12-30,99731772275,895831,51596.54999999997,36329.35999999999,253790792.59,180037026.65999997,73753765.93000005
2014-12-31,106196051435,1011357,56584.98999999996,40624.44999999996,292261784.6,210311433.76000002,81950350.83999999
2015-01-01,91976900110,866288,48027.259999999944,33857.069999999985,253454797.75999996,176901432.67000002,76553365.08999996
2015-01-02,101922493744,966395,48299.72999999994,33826.59,242590259.07000008,170833090.91000003,71757168.15999998
2015-01-03,85957979967,802084,44127.42999999998,31383.249999999975,216533867.48999983,154357370.9099999,62176496.58000004
2015-01-04,91766977670,805876,43982.08999999997,30951.189999999977,215640020.05,150006200.54999995,65633819.50000002
2015-01-05,96456586533,929026,45463.85999999999,32086.42999999999,235572568.49,166152770.06000012,69419798.42999995
2015-01-06,101559903392,900757,43806.230000000025,30233.269999999964,223833195.73999992,154369419.19000006,69463776.55
2015-01-07,99901168063,869527,42530.329999999994,29804.36999999998,205442492.26999995,142844303.64,62598188.63
2015-01-08,106849438984,996998,49431.95999999998,34935.96999999998,269436645.3999999,191341666.86999992,78094978.53000005
2015-01-09,96514356939,940284,44331.50999999997,30674.479999999978,232306790.2600001,159677171.67999995,72629618.58000003
2015-01-10,92398328976,741039,38139.67000000002,26527.149999999976,165885348.03000006,115456881.39000003,50428466.63999998
2015-01-11,102994856553,976954,47999.270000000004,34052.21999999996,246471102.09000003,176425760.84,70045341.24999997
2015-01-12,101069294323,926033,49649.459999999934,34909.24999999998,251887904.49999997,178866987.94999993,73020916.54999998
2015-01-13,95696840938,937993,46507.66999999997,33014.559999999954,220036712.56999993,154320507.44000003,65716205.13000003
2015-01-14,105171247832,867221,53281.62999999996,37861.39999999999,235668814.59000003,167139281.99999994,68529532.58999996
2015-01-15,99931623759,931208,45822.62999999998,32714.099999999984,252028948.5299998,180345727.8999999,71683220.62999995
2015-01-16,98616130540,846388,45596.38,32268.579999999987,227438406.76000002,158777899.70000005,68660507.05999997
2015-01-17,99287251276,882182,45940.18999999999,31990.709999999995,228783254.51000008,161224925.66,67558328.85000002
2015-01-18,109356224900,936068,48848.75999999998,34270.20999999996,241300440.72999987,169676495.09999996,71623945.63000005
2015-01-19,108065578510,991684,55921.80999999996,39557.740000000005,270425746.4199999,188868660.59000003,81557085.82999995
2015-01-20,99713941136,893775,44416.41999999998,30545.23999999999,229792566.56000003,158060723.99000007,71731842.56999995
2015-01-21,98194008431,855345,46702.43999999998,32869.499999999985,214748765.77999997,149700755.54,65048010.24000001
2015-01-22,97945957120,836880,48888.58999999995,34471.03,230841568.98,164294570.06999993,66546998.91000001
2015-01-23,102426828899,953813,57474.639999999956,41193.88999999998,282873401.34000003,202854635.47,80018765.86999997
2015-01-24,94703050110,831218,48814.119999999966,34953.63999999998,237646585.9700001,170925629.43000013,66720956.53999995
2015-01-25,103161369716,967639,49805.40999999995,34891.26999999997,252149849.03000003,175837735.08999997,76312113.93999995
2015-01-26,90254123778,812764,42901.69999999997,30455.29,212227869.98999995,150101399.69999993,62126470.290000014
2015-01-27,106161650728,932034,56837.6499999999,40509.079999999994,296787133.66999996,213958192.9200001,82828940.74999997
2015-01-28,101135853682,1027840,48514.08999999995,34140.15,262817608.55999994,185553933.78,77263674.77999999
2015-01-29,89005477294,856249,45596.859999999964,32080.28999999997,236031694.9700001,167479298.80000004,68552396.17
2015-01-30,92594845058,833365,44431.40999999998,31117.409999999993,217655209.17999995,152201112.37,65454096.80999998
2015-01-31,84515095596,792822,43988.08999999998,30981.109999999993,220463752.67000008,152402820.45999992,68060932.21000002
2015-02-01,98399087319,1004729,50582.99999999993,35818.099999999984,288955164.68999994,207851041.87,81104122.82000004
2015-02-02,100671708195,908334,47611.66999999998,32901.37999999999,230035806.2500002,157714453.00999996,72321353.24000002
2015-02-03,97689735426,949460,49015.29999999998,34771.62999999999,260186346.95000005,184304289.68999997,75882057.25999999
2015-02-04,86356780635,832627,41205.05,28847.809999999972,203160829.69999996,140441525.45999992,62719304.24
2015-02-05,108612227647,1000447,53140.45999999997,37322.27999999996,258042823.83,179903846.6800001,78138977.15
2015-02-06,89703219851,843772,43352.02999999996,30982.389999999985,210169760.29000002,148174447.64999998,61995312.64000003
2015-02-07,92235634495,827270,42697.28999999998,29887.58999999998,204971147.53999993,143482082.73000002,61489064.80999999
2015-02-08,107626430077,967910,50966.24999999997,36872.28999999996,249562893.70000002,180558556.0799999,69004337.62000002
2015-02-09,91004185875,913949,44020.14999999999,30958.69999999998,236555073.29999995,167735801.57000002,68819271.72999999
2015-02-10,103266005567,915983,48381.03999999999,34629.549999999996,227425053.54999995,162374338.63,65050714.919999994
2015-02-11,95336491134,875917,44465.88999999998,30999.500000000007,223551123.97000006,156890541.67,66660582.30000002
2015-02-12,109146980996,937300,46610.62999999996,32265.619999999984,211405845.5300001,145191468.30999997,66214377.21999994
2015-02-13,110301308378,1018113,53146.28999999993,36979.069999999985,279970002.2800002,196696190.86999992,83273811.40999992
2015-02-14,96053649171,830054,40090.940000000024,27163.349999999984,192510255.62999997,131801942.40000008,60708313.22999998
2015-02-15,93388209291,1011134,45610.23999999999,31513.029999999988,237050955.52999997,161976622.62999994,75074332.90000005
2015-02-16,98263109820,930545,46481.25999999999,32481.099999999973,234640431.47000003,164800712.82000005,69839718.65
2015-02-17,98677569873,825048,46856.22999999998,32976.53999999998,212968354.94000003,149255417.38000003,63712937.559999965
2015-02-18,95458661712,902334,45357.099999999984,31665.42999999997,227528847.71999982,156668072.51999995,70860775.20000002
2015-02-19,102705400350,857312,51185.04999999995,36044.889999999985,239525611.53999996,171119722.92999995,68405888.61000004
2015-02-20,97630666782,805759,46111.76999999997,32587.239999999983,226355763.7899999,161353264.07999998,65002499.710000016
2015-02-21,103287017301,892979,43928.389999999985,30217.489999999972,214342537.44999993,147514205.52999997,66828331.92
2015-02-22,105686466597,1004189,55137.389999999934,39318.330000000016,298620889.61999977,213528452.60999995,85092437.00999999
2015-02-23,96813292319,958472,49546.57999999994,35212.34,264366023.7700002,189417245.67000008,74948778.09999995
2015-02-24,93481937098,861323,47567.12999999999,33596.899999999994,237967630.28,169540806.65,68426823.63000003
2015-02-25,105379250707,965613,53159.989999999925,37582.75999999999,287881070.1400002,203627092.15999997,84253977.98000005
2015-02-26,96908953390,851294,47798.38999999999,33680.009999999995,225361814.12999988,158080027.47999996,67281786.65000002
2015-02-27,112769132070,991985,53837.019999999946,38205.12,249880866.67000002,175812485.98000002,74068380.68999995
2015-02-28,88009150023,875145,48832.420000000006,34834.85999999997,250797206.7200001,177494137.28999993,73303069.42999995
2015-03-01,99695335894,866926,49817.429999999935,35222.93,239905063.43999997,170523471.81999996,69381591.62000003
2015-03-02,95248121838,884329,47505.20999999996,33330.71999999998,220278262.6799999,153141631.66,67136631.02000004
2015-03-03,88155833178,819962,47621.249999999956,34195.66999999998,235822872.82999986,170441065.66,65381807.16999997
2015-03-04,96843269155,802723,47380.21999999998,33123.959999999985,214406558.15999994,151138126.6800001,63268431.479999974
2015-03-05,99257685483,875297,50955.27999999998,35636.29999999997,240905961.8499999,168568812.83000004,72337149.01999998
2015-03-06,102968826005,978521,52664.349999999926,37255.56999999999,265833198.47000012,187345584.45999998,78487614.01
2015-03-07,99651246573,884497,47212.639999999956,32873.159999999996,224961538.94000006,157365980.79999995,67595558.14
2015-03-08,95880278789,888207,43006.75999999997,30435.55999999999,218184869.76,153840012.98000005,64344856.78
2015-03-09,108326410480,1023089,50636.54999999996,36257.79999999995,269916322.3999999,193237372.52000007,76678949.87999994
2015-03-10,112257207142,1006609,51764.01999999992,36190.959999999985,258047638.42000002,180165003.46,77882634.96
2015-03-11,98873893529,919295,46366.12999999997,33414.619999999966,233489180.1399999,167940816.08999994,65548364.05000001
2015-03-12,98385027553,915282,47842.28999999997,33367.449999999975,231090928.9200001,161604631.26000002,69486297.65999997
2015-03-13,84688771697,846292,32474.00000000002,22035.139999999992,181996861.80999985,126682001.93000002,55314859.87999996
2015-03-14,95663619968,875187,42288.939999999995,29840.649999999954,219756956.61999986,154238743.04999998,65518213.56999999
2015-03-15,89941380741,824312,40895.95999999998,28437.159999999967,207951031.87999994,143982643.86,63968388.02000002
2015-03-16,103919577429,1005547,47881.42999999997,33401.779999999955,249233993.66000006,176017893.44000006,73216100.22000001
2015-03-17,93498241026,922584,38429.27000000003,26705.97999999997,206270698.3,143324265.66000003,62946432.63999999
2015-03-18,100804573907,911668,44212.519999999975,31027.17999999999,214626736.5,148532561.26999998,66094175.229999974
2015-03-19,99222505515,927055,45894.90999999999,32534.499999999975,227472348.33,159983078.63000003,67489269.7
2015-03-20,115556022576,1030243,50425.279999999984,35350.97999999997,254944052.73000002,179273047.14000013,75671005.58999999
2015-03-21,82700854138,808457,39084.30999999999,27382.75999999999,193816252.05999997,133439527.66000003,60376724.40000004
2015-03-22,97005952912,893318,44174.64999999999,30921.619999999995,222433321.51000008,154779997.77000004,67653323.73999998
2015-03-23,94221034055,896231,48728.359999999935,34440.369999999995,237785065.33,166620175.99000004,71164889.33999994
2015-03-24,101720133794,785649,43256.46,30490.999999999996,204285362.31999987,145465053.4600001,58820308.86
2015-03-25,93687774546,890605,46586.379999999976,32835.43999999999,227923435.36,162230875.5299999,65692559.83000002
2015-03-26,92923767455,888507,46127.88999999996,32048.190000000002,226806980.47,156454023.5799999,70352956.89000002
2015-03-27,91244713307,819381,45617.70999999995,32433.370000000003,227267781.2,160727482.56999996,66540298.62999998
2015-03-28,92105031594,863243,51343.52999999997,37043.16999999999,263414335.02999997,189011667.68,74402667.34999992
2015-03-29,100921094613,959308,51508.50999999994,37083.09000000001,266548581.24000004,191461106.32999995,75087474.90999997
2015-03-30,101703444099,958483,48788.05999999994,34280.35,259704068.42999995,182010144.78999996,77693923.64000002
2015-03-31,110743588914,902489,50510.92999999998,35115.09,252266559.50000006,178636935.24,73629624.26
2015-04-01,107263533436,946746,49593.67999999996,35914.299999999996,252166748.44,182145575.05999997,70021173.37999997
2015-04-02,108650381408,975879,56029.889999999934,39931.60999999999,283735269.66999996,200158581.3199999,83576688.35000001
2015-04-03,101423409110,946776,51404.18999999996,36720.25999999999,284243585.3299999,206285271.77000007,77958313.56000002
2015-04-04,114394093534,993048,60719.21999999987,43336.52999999999,278801810.69000006,197434532.48000002,81367278.21000001
2015-04-05,89949920426,777955,49515.18999999994,34868.590000000004,223241693.2,155445505.04999998,67796188.14999998
